code_muni;ADM_DIRETA;SI;EF;EM;ES;POS_GRAD;ESTATUTARIOS;ESTATUTARIOS_SI;ESTATUTARIOS_EF;ESTATUTARIOS_EM;ESTATUTARIOS_ES;ESTATUTARIOS_POS;CLT;CLT_SI;CLT_EF;CLT_EM;CLT_ES;CLT_POS;COMISSIONADOS;COMISSIONADOS_SI;COMISSIONADOS_EF;COMISSIONADOS_EM;COMISSIONADOS_ES;COMISSIONADOS_POS;SEMVINC;SEMVINC_SI;SEMVINC_EF;SEMVINC_EF;SEMVINC_ES;SEMVINC_POS
250450;379;3;103;168;92;13;324;3;98;136;75;12;0;0;0;0;0;0;45;0;5;27;12;1;10;0;0;5;5;0
250460;1354;0;648;283;423;0;840;0;343;197;300;0;0;0;0;0;0;0;157;0;33;33;91;0;357;0;272;53;32;0
250470;313;4;97;154;44;14;200;4;72;85;30;9;0;0;0;0;0;0;37;0;0;31;4;2;76;0;25;38;10;3
250480;476;33;135;123;153;32;301;18;105;70;86;22;0;0;0;0;0;0;27;0;0;6;21;0;148;15;30;47;46;10
250485;109;8;41;28;18;14;60;5;24;11;14;6;0;0;0;0;0;0;42;3;16;13;3;7;7;0;1;4;1;1
250490;663;22;214;338;89;0;183;1;34;107;41;0;246;13;114;104;15;0;148;8;26;99;15;0;86;0;40;28;18;0
250500;454;7;184;193;70;0;359;7;133;170;49;0;0;0;0;0;0;0;75;0;48;19;8;0;20;0;3;4;13;0
250510;609;25;233;214;137;0;538;25;228;182;103;0;0;0;0;0;0;0;40;0;5;32;3;0;31;0;0;0;31;0
250520;321;10;95;151;55;10;229;5;62;116;38;8;0;0;0;0;0;0;52;5;16;21;10;0;40;0;17;14;7;2
250523;629;0;174;289;166;0;379;0;98;146;135;0;0;0;0;0;0;0;168;0;76;92;0;0;82;0;0;51;31;0
250527;297;0;162;46;65;24;173;0;74;23;55;21;0;0;0;0;0;0;17;0;3;7;4;3;107;0;85;16;6;0
250530;151;3;23;55;66;4;61;3;23;12;21;2;0;0;0;0;0;0;60;0;0;28;32;0;30;0;0;15;13;2
250535;297;19;129;60;71;18;180;18;61;28;58;15;0;0;0;0;0;0;28;0;15;10;3;0;89;1;53;22;10;3
250540;381;9;112;141;112;7;207;9;67;42;82;7;0;0;0;0;0;0;43;0;10;25;8;0;131;0;35;74;22;0
250550;189;0;7;142;31;9;132;0;7;92;29;4;0;0;0;0;0;0;55;0;0;50;2;3;2;0;0;0;0;2
250560;436;13;135;178;95;15;187;13;60;31;75;8;0;0;0;0;0;0;48;0;7;39;2;0;201;0;68;108;18;7
250570;338;8;158;105;66;1;259;8;127;74;50;0;0;0;0;0;0;0;36;0;11;12;12;1;43;0;20;19;4;0
250580;272;0;105;107;55;5;112;0;40;50;17;5;0;0;0;0;0;0;60;0;15;25;20;0;100;0;50;32;18;0
250590;302;52;97;116;37;0;192;49;72;64;7;0;0;0;0;0;0;0;41;3;12;13;13;0;69;0;13;39;17;0
250600;1110;16;434;414;151;95;799;16;391;244;94;54;0;0;0;0;0;0;82;0;0;54;27;1;229;0;43;116;30;40
250610;520;3;163;221;112;21;462;3;163;173;102;21;0;0;0;0;0;0;58;0;0;48;10;0;0;0;0;0;0;0
250620;189;2;63;91;30;3;123;2;51;49;21;0;2;0;0;1;1;0;30;0;11;16;2;1;34;0;1;25;6;2
250625;334;0;90;88;139;17;296;0;67;75;137;17;0;0;0;0;0;0;6;0;2;2;2;0;32;0;21;11;0;0
250630;1647;219;524;549;311;44;1198;156;434;374;192;42;0;0;0;0;0;0;196;15;60;95;24;2;253;48;30;80;95;0
250640;712;0;243;324;125;20;411;0;197;133;76;5;0;0;0;0;0;0;55;0;11;34;8;2;246;0;35;157;41;13
250650;227;25;80;82;40;0;151;0;80;37;34;0;0;0;0;0;0;0;51;0;0;45;6;0;25;25;0;0;0;0
250660;290;20;99;110;61;0;139;8;57;32;42;0;0;0;0;0;0;0;44;0;8;26;10;0;107;12;34;52;9;0
250670;466;44;97;229;60;36;356;39;82;159;41;35;0;0;0;0;0;0;63;5;13;40;4;1;47;0;2;30;15;0
250680;618;59;181;216;139;23;367;51;118;92;83;23;0;0;0;0;0;0;123;0;13;83;27;0;128;8;50;41;29;0
250690;1057;190;230;448;189;0;611;186;144;169;112;0;0;0;0;0;0;0;180;0;35;116;29;0;266;4;51;163;48;0
250700;644;60;176;235;118;55;486;30;153;170;82;51;0;0;0;0;0;0;55;0;2;28;23;2;103;30;21;37;13;2
250710;904;35;149;364;298;58;650;35;115;250;200;50;0;0;0;0;0;0;64;0;14;24;18;8;190;0;20;90;80;0
250720;352;1;84;183;69;15;228;1;50;93;69;15;0;0;0;0;0;0;95;0;34;61;0;0;29;0;0;29;0;0
250730;695;0;32;514;149;0;526;0;5;400;121;0;0;0;0;0;0;0;96;0;20;70;6;0;73;0;7;44;22;0
250740;426;0;130;224;67;5;235;0;84;103;47;1;0;0;0;0;0;0;15;0;0;10;5;0;176;0;46;111;15;4
250750;16604;580;3081;7806;4026;1111;8697;426;2053;2390;2774;1054;0;0;0;0;0;0;861;123;22;413;270;33;6789;31;782;4970;982;24
250760;487;41;192;88;55;111;333;31;161;50;30;61;0;0;0;0;0;0;39;0;1;13;15;10;115;10;30;25;10;40
250770;693;41;301;193;158;0;368;34;113;117;104;0;0;0;0;0;0;0;37;2;20;11;4;0;288;5;168;65;50;0
250780;344;17;154;89;82;2;0;0;0;0;0;0;202;8;109;35;48;2;106;9;43;30;24;0;36;0;2;24;10;0
250790;205;46;20;86;41;12;111;24;7;53;24;3;0;0;0;0;0;0;42;5;4;18;12;3;52;17;9;15;5;6
250800;484;50;127;208;84;15;359;50;82;146;73;8;0;0;0;0;0;0;69;0;45;22;2;0;56;0;0;40;9;7
250810;260;0;123;117;17;3;119;0;61;54;3;1;0;0;0;0;0;0;50;0;32;15;3;0;91;0;30;48;11;2
250820;414;0;123;152;139;0;0;0;0;0;0;0;290;0;98;87;105;0;58;0;8;34;16;0;66;0;17;31;18;0
250830;870;22;282;273;242;51;759;20;245;230;214;50;0;0;0;0;0;0;109;2;37;43;26;1;2;0;0;0;2;0
250840;207;45;62;75;23;2;105;45;34;21;5;0;0;0;0;0;0;0;85;0;28;43;12;2;17;0;0;11;6;0
250850;447;2;124;116;191;14;348;0;107;72;161;8;0;0;0;0;0;0;59;2;15;26;12;4;40;0;2;18;18;2
250855;257;0;120;123;14;0;152;0;57;81;14;0;0;0;0;0;0;0;25;0;2;23;0;0;80;0;61;19;0;0
250860;627;5;278;195;107;42;484;5;222;141;78;38;0;0;0;0;0;0;73;0;33;28;8;4;70;0;23;26;21;0
250870;265;14;111;58;78;4;140;8;80;17;32;3;0;0;0;0;0;0;29;1;5;8;15;0;96;5;26;33;31;1
250880;339;0;164;132;34;9;153;0;60;68;23;2;0;0;0;0;0;0;46;0;12;32;1;1;138;0;92;30;10;6
250890;1642;540;305;453;282;62;1197;485;171;291;188;62;0;0;0;0;0;0;194;0;82;82;30;0;251;55;52;80;64;0
250900;496;26;98;285;84;3;287;26;28;168;62;3;0;0;0;0;0;0;129;0;53;57;19;0;80;0;17;60;3;0
250905;576;49;328;154;34;11;180;9;85;54;21;11;0;0;0;0;0;0;35;21;8;6;0;0;361;19;235;94;13;0
250910;711;8;279;285;72;67;636;8;279;221;61;67;0;0;0;0;0;0;75;0;0;64;11;0;0;0;0;0;0;0
250915;258;0;57;120;75;6;146;0;35;54;51;6;0;0;0;0;0;0;53;0;15;29;9;0;59;0;7;37;15;0
250920;483;10;247;124;102;0;373;3;232;61;77;0;0;0;0;0;0;0;50;4;15;21;10;0;60;3;0;42;15;0
250930;549;5;148;195;201;0;0;0;0;0;0;0;295;5;125;60;105;0;105;0;0;59;46;0;149;0;23;76;50;0
250933;318;3;159;120;32;4;108;0;50;41;14;3;0;0;0;0;0;0;199;3;108;76;11;1;11;0;1;3;7;0
250937;265;6;150;96;11;2;133;3;90;36;4;0;0;0;0;0;0;0;41;0;15;24;2;0;91;3;45;36;5;2
250939;265;5;50;113;35;62;165;5;34;63;14;49;0;0;0;0;0;0;49;0;13;24;6;6;51;0;3;26;15;7
250940;535;183;53;129;133;37;360;120;39;80;96;25;0;0;0;0;0;0;23;5;1;13;3;1;152;58;13;36;34;11
250950;260;22;67;70;95;6;98;18;31;20;25;4;0;0;0;0;0;0;52;0;4;14;34;0;110;4;32;36;36;2
250960;334;8;138;101;86;1;0;0;0;0;0;0;115;5;40;20;50;0;25;1;2;11;11;0;194;2;96;70;25;1
250970;892;48;384;181;279;0;586;25;241;93;227;0;0;0;0;0;0;0;65;0;15;29;21;0;241;23;128;59;31;0
250980;395;52;91;172;71;9;316;42;67;130;68;9;0;0;0;0;0;0;79;10;24;42;3;0;0;0;0;0;0;0
250990;423;0;90;192;141;0;290;0;70;124;96;0;0;0;0;0;0;0;39;0;20;19;0;0;94;0;0;49;45;0
251000;275;26;108;102;13;26;199;26;87;70;2;14;0;0;0;0;0;0;38;0;9;12;5;12;38;0;12;20;6;0
251010;394;26;110;167;91;0;0;0;0;0;0;0;372;26;110;150;86;0;22;0;0;17;5;0;0;0;0;0;0;0
251020;467;30;155;137;120;25;260;30;80;72;60;18;0;0;0;0;0;0;67;0;15;20;30;2;140;0;60;45;30;5
251030;311;16;153;101;41;0;274;16;148;71;39;0;0;0;0;0;0;0;35;0;5;30;0;0;2;0;0;0;2;0
251040;387;47;118;168;49;5;292;47;106;98;36;5;0;0;0;0;0;0;50;0;10;34;6;0;45;0;2;36;7;0
251050;240;0;118;89;33;0;155;0;94;48;13;0;0;0;0;0;0;0;18;0;6;6;6;0;67;0;18;35;14;0
251060;306;44;92;128;33;9;151;23;47;67;10;4;0;0;0;0;0;0;56;0;18;24;12;2;99;21;27;37;11;3
251065;197;45;36;64;42;10;154;45;35;34;33;7;0;0;0;0;0;0;23;0;0;15;7;1;20;0;1;15;2;2
251070;293;25;143;75;38;12;220;24;135;36;13;12;0;0;0;0;0;0;53;1;8;26;18;0;20;0;0;13;7;0
251080;2262;8;163;958;998;135;1544;8;73;526;802;135;28;0;5;23;0;0;257;0;46;152;59;0;433;0;39;257;137;0
251090;411;0;83;225;93;10;259;0;58;122;74;5;0;0;0;0;0;0;44;0;0;33;11;0;108;0;25;70;8;5
251100;234;17;65;114;30;8;130;16;41;55;15;3;0;0;0;0;0;0;64;1;12;45;2;4;40;0;12;14;13;1
251110;508;0;5;416;87;0;376;0;5;313;58;0;0;0;0;0;0;0;34;0;0;20;14;0;98;0;0;83;15;0
251120;1553;39;408;780;326;0;1090;27;287;549;227;0;0;0;0;0;0;0;90;0;9;54;27;0;373;12;112;177;72;0
251130;1003;7;349;467;146;34;311;3;132;118;49;9;0;0;0;0;0;0;175;0;44;114;13;4;517;4;173;235;84;21
251140;687;0;225;239;190;33;600;0;195;188;186;31;0;0;0;0;0;0;25;0;3;16;4;2;62;0;27;35;0;0
251150;515;12;85;297;113;8;437;12;85;235;97;8;0;0;0;0;0;0;32;0;0;28;4;0;46;0;0;34;12;0
251160;433;22;136;150;109;16;274;11;109;61;77;16;0;0;0;0;0;0;76;4;10;40;22;0;83;7;17;49;10;0
251170;294;0;151;122;21;0;176;0;111;52;13;0;0;0;0;0;0;0;79;0;22;54;3;0;39;0;18;16;5;0
251180;398;20;77;171;130;0;267;8;49;109;101;0;0;0;0;0;0;0;42;0;9;25;8;0;89;12;19;37;21;0
251190;1049;31;402;346;170;100;401;15;180;100;66;40;0;0;0;0;0;0;97;0;25;17;7;48;551;16;197;229;97;12
251200;636;150;177;174;131;4;459;82;148;123;102;4;0;0;0;0;0;0;59;0;7;32;20;0;118;68;22;19;9;0
251203;260;0;80;153;27;0;175;0;71;81;23;0;0;0;0;0;0;0;73;0;9;60;4;0;12;0;0;12;0;0
251207;262;29;59;116;35;23;87;5;16;35;16;15;0;0;0;0;0;0;62;0;10;41;3;8;113;24;33;40;16;0
251210;852;37;144;350;247;74;614;34;126;233;162;59;0;0;0;0;0;0;65;0;10;32;21;2;173;3;8;85;64;13
251220;227;3;98;85;35;6;108;0;47;39;16;6;0;0;0;0;0;0;100;0;41;40;19;0;19;3;10;6;0;0
251230;921;82;208;491;116;24;540;77;181;202;62;18;0;0;0;0;0;0;65;0;4;49;12;0;316;5;23;240;42;6
251240;605;89;184;233;95;4;356;46;102;138;66;4;18;6;10;2;0;0;47;0;28;11;8;0;184;37;44;82;21;0
251250;1071;170;325;227;247;102;822;117;272;123;208;102;0;0;0;0;0;0;124;0;21;75;28;0;125;53;32;29;11;0
251260;158;29;25;73;22;9;110;29;18;42;14;7;0;0;0;0;0;0;39;0;7;26;4;2;9;0;0;5;4;0
251270;646;0;250;236;158;2;521;0;215;188;116;2;0;0;0;0;0;0;51;0;8;34;9;0;74;0;27;14;33;0
251272;339;0;134;93;103;9;256;0;118;60;71;7;0;0;0;0;0;0;47;0;6;19;20;2;36;0;10;14;12;0
251274;285;0;102;143;40;0;142;0;43;78;21;0;0;0;0;0;0;0;137;0;58;60;19;0;6;0;1;5;0;0
251275;222;10;71;87;54;0;138;10;64;30;34;0;0;0;0;0;0;0;23;0;0;20;3;0;61;0;7;37;17;0
251276;299;0;96;140;63;0;176;0;56;77;43;0;0;0;0;0;0;0;40;0;10;26;4;0;83;0;30;37;16;0
251278;140;25;28;46;39;2;84;16;19;16;33;0;0;0;0;0;0;0;41;0;9;26;6;0;15;9;0;4;0;2
251280;324;16;135;105;59;9;103;9;39;13;33;9;0;0;0;0;0;0;36;0;15;15;6;0;185;7;81;77;20;0
251290;1139;0;444;368;316;11;791;0;326;224;230;11;0;0;0;0;0;0;85;0;5;55;25;0;263;0;113;89;61;0
251300;223;93;20;49;40;21;167;74;16;31;27;19;0;0;0;0;0;0;17;3;4;6;4;0;39;16;0;12;9;2
251310;381;0;185;101;88;7;283;0;159;58;66;0;0;0;0;0;0;0;73;0;26;34;12;1;25;0;0;9;10;6
251315;399;0;124;206;62;7;245;0;102;93;44;6;0;0;0;0;0;0;48;0;22;23;3;0;106;0;0;90;15;1
251320;262;0;129;87;39;7;188;0;126;41;14;7;0;0;0;0;0;0;30;0;3;20;7;0;44;0;0;26;18;0
251330;336;0;81;174;80;1;112;0;33;54;24;1;0;0;0;0;0;0;57;0;3;40;14;0;167;0;45;80;42;0
251335;306;0;147;84;56;19;205;0;119;31;45;10;0;0;0;0;0;0;39;0;11;18;6;4;62;0;17;35;5;5
251340;556;7;321;66;134;28;318;0;228;30;32;28;0;0;0;0;0;0;78;0;48;6;24;0;160;7;45;30;78;0
251350;312;4;133;73;94;8;201;4;94;36;61;6;0;0;0;0;0;0;42;0;17;19;4;2;69;0;22;18;29;0
251360;363;0;99;196;65;3;166;0;50;91;22;3;0;0;0;0;0;0;84;0;8;52;24;0;113;0;41;53;19;0
251365;270;78;63;98;30;1;176;78;28;51;19;0;0;0;0;0;0;0;78;0;33;39;6;0;16;0;2;8;5;1
251370;2987;0;841;1344;552;250;2566;0;821;1012;483;250;0;0;0;0;0;0;421;0;20;332;69;0;0;0;0;0;0;0
251380;317;3;72;179;61;2;119;1;41;41;34;2;0;0;0;0;0;0;44;0;10;26;8;0;154;2;21;112;19;0
251385;185;0;63;75;38;9;118;0;44;38;28;8;0;0;0;0;0;0;31;0;9;15;6;1;36;0;10;22;4;0
251390;972;0;314;462;180;16;760;0;251;334;159;16;0;0;0;0;0;0;57;0;7;36;14;0;155;0;56;92;7;0
251392;264;1;64;163;36;0;99;0;22;49;28;0;0;0;0;0;0;0;67;0;13;52;2;0;98;1;29;62;6;0
251394;133;0;80;18;32;3;68;0;37;8;20;3;0;0;0;0;0;0;30;0;21;3;6;0;35;0;22;7;6;0
251396;253;0;132;88;31;2;88;0;49;17;22;0;0;0;0;0;0;0;51;0;25;22;3;1;114;0;58;49;6;1
251398;211;27;52;95;37;0;84;12;32;22;18;0;0;0;0;0;0;0;38;0;0;29;9;0;89;15;20;44;10;0
251400;272;8;116;86;62;0;180;2;74;67;37;0;0;0;0;0;0;0;64;6;30;15;13;0;28;0;12;4;12;0
251410;239;1;27;140;67;4;197;1;25;103;64;4;0;0;0;0;0;0;7;0;1;3;3;0;35;0;1;34;0;0
251420;397;2;18;256;121;0;277;0;9;183;85;0;0;0;0;0;0;0;42;0;1;32;9;0;78;2;8;41;27;0
251430;281;3;104;133;23;18;164;3;73;65;13;10;0;0;0;0;0;0;45;0;23;17;1;4;72;0;8;51;9;4
251440;266;25;43;146;44;8;197;25;41;105;24;2;0;0;0;0;0;0;34;0;2;28;2;2;35;0;0;13;18;4
251445;350;15;134;99;77;25;242;15;90;51;72;14;0;0;0;0;0;0;37;0;23;14;0;0;71;0;21;34;5;11
251450;722;48;60;520;60;34;537;42;46;385;39;25;0;0;0;0;0;0;86;1;10;64;6;5;99;5;4;71;15;4
251455;233;32;78;56;58;9;155;27;65;23;35;5;0;0;0;0;0;0;48;3;9;20;12;4;30;2;4;13;11;0
251460;173;24;43;53;30;23;104;24;10;32;15;23;0;0;0;0;0;0;58;0;33;19;6;0;11;0;0;2;9;0
251465;182;0;79;67;29;7;120;0;61;43;15;1;0;0;0;0;0;0;26;0;8;14;3;1;36;0;10;10;11;5
251470;242;79;22;67;67;7;183;66;17;46;50;4;0;0;0;0;0;0;29;9;3;10;5;2;30;4;2;11;12;1
251480;268;17;78;105;68;0;189;9;40;80;60;0;0;0;0;0;0;0;14;0;8;0;6;0;65;8;30;25;2;0
251490;364;1;126;98;139;0;240;0;107;52;81;0;0;0;0;0;0;0;48;0;8;12;28;0;76;1;11;34;30;0
251500;332;4;128;181;19;0;144;4;97;37;6;0;0;0;0;0;0;0;29;0;2;27;0;0;159;0;29;117;13;0
251510;466;2;201;124;112;27;236;2;117;36;58;23;0;0;0;0;0;0;66;0;28;28;10;0;164;0;56;60;44;4
251520;214;16;53;91;50;4;156;14;29;71;38;4;0;0;0;0;0;0;29;1;12;10;6;0;29;1;12;10;6;0
251530;1048;0;284;265;412;87;837;0;212;161;379;85;0;0;0;0;0;0;122;0;37;64;19;2;89;0;35;40;14;0
251540;475;12;90;212;161;0;292;6;56;120;110;0;0;0;0;0;0;0;34;0;10;20;4;0;149;6;24;72;47;0
251550;490;22;161;175;101;31;371;0;161;115;77;18;0;0;0;0;0;0;29;0;0;14;10;5;90;22;0;46;14;8
251560;215;0;91;77;47;0;204;0;88;72;44;0;0;0;0;0;0;0;11;0;3;5;3;0;0;0;0;0;0;0
251570;242;0;120;68;47;7;109;0;60;20;27;2;0;0;0;0;0;0;15;0;6;6;3;0;118;0;54;42;17;5
251580;384;42;129;148;56;9;266;41;92;83;46;4;0;0;0;0;0;0;24;1;6;17;0;0;94;0;31;48;10;5
251590;298;10;84;132;72;0;263;10;79;122;52;0;0;0;0;0;0;0;35;0;5;10;20;0;0;0;0;0;0;0
251593;319;1;104;128;60;26;209;1;58;80;46;24;0;0;0;0;0;0;90;0;46;32;10;2;20;0;0;16;4;0
251597;373;47;135;79;112;0;202;21;76;28;77;0;0;0;0;0;0;0;89;0;20;34;35;0;82;26;39;17;0;0
251600;1056;179;216;424;187;50;438;32;92;150;115;49;78;0;0;78;0;0;125;2;29;68;25;1;415;145;95;128;47;0
251610;540;19;193;245;83;0;491;19;187;211;74;0;0;0;0;0;0;0;45;0;6;30;9;0;4;0;0;4;0;0
251615;231;0;121;104;5;1;0;0;0;0;0;0;210;0;121;84;4;1;8;0;0;7;1;0;13;0;0;13;0;0
251620;2382;30;645;911;667;129;1279;20;298;431;450;80;0;0;0;0;0;0;352;5;125;170;45;7;751;5;222;310;172;42
251630;707;30;275;240;160;2;441;8;113;183;135;2;0;0;0;0;0;0;42;0;6;22;14;0;224;22;156;35;11;0
251640;407;1;191;97;116;2;290;1;141;53;93;2;0;0;0;0;0;0;22;0;5;9;8;0;95;0;45;35;15;0
251650;393;60;126;115;71;21;340;60;126;95;41;18;0;0;0;0;0;0;11;0;0;2;9;0;42;0;0;18;21;3
251660;633;44;128;296;97;68;437;38;85;174;72;68;0;0;0;0;0;0;87;0;0;74;13;0;109;6;43;48;12;0
251670;611;71;99;249;171;21;514;71;97;181;155;10;0;0;0;0;0;0;47;0;1;34;11;1;50;0;1;34;5;10
251675;289;8;118;116;39;8;219;8;86;85;32;8;0;0;0;0;0;0;22;0;10;12;0;0;48;0;22;19;7;0
251680;377;88;32;188;69;0;240;83;23;114;20;0;0;0;0;0;0;0;36;3;5;19;9;0;101;2;4;55;40;0
251690;670;6;213;338;105;8;395;6;93;230;60;6;0;0;0;0;0;0;125;0;0;83;40;2;150;0;120;25;5;0
251700;565;77;86;261;119;22;369;73;64;111;104;17;0;0;0;0;0;0;58;1;7;45;4;1;131;3;15;98;11;4
251710;251;36;23;142;42;8;0;0;0;0;0;0;154;17;18;95;17;7;55;11;4;30;9;1;42;8;1;17;16;0
251720;275;0;84;122;65;4;143;0;47;62;30;4;0;0;0;0;0;0;46;0;11;18;17;0;86;0;26;42;18;0
251740;143;0;35;78;28;2;49;0;17;13;17;2;0;0;0;0;0;0;16;0;4;7;5;0;78;0;14;58;6;0
260005;1560;1;114;800;642;3;317;1;18;106;192;0;0;0;0;0;0;0;590;0;67;273;249;1;653;0;29;421;201;2
260010;1018;0;321;358;339;0;847;0;286;269;292;0;0;0;0;0;0;0;92;0;0;58;34;0;77;0;35;29;13;0
260020;847;27;229;478;113;0;333;27;98;156;52;0;0;0;0;0;0;0;231;0;117;109;5;0;283;0;14;213;56;0
260030;966;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;626;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;2;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;56;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;282;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
260040;1761;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;593;50;150;68;300;25;5;3;0;1;1;0;170;Ignorado;Ignorado;Ignorado;Ignorado;0;993;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
260050;1435;62;497;568;282;26;811;62;277;256;190;26;0;0;0;0;0;0;122;0;11;92;19;0;502;0;209;220;73;0
260060;519;4;217;189;97;12;292;2;114;108;58;10;0;0;0;0;0;0;227;2;103;81;39;2;0;0;0;0;0;0
260070;1645;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;1012;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;0;0;0;0;0;0;270;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;363;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
260080;818;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;491;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;0;0;0;0;0;0;50;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;277;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
260090;969;155;364;191;207;52;545;87;191;96;141;30;5;1;4;0;0;0;183;2;109;55;15;2;236;65;60;40;51;20
260100;386;0;71;72;106;137;247;0;64;47;60;76;0;0;0;0;0;0;54;0;7;15;21;11;85;0;0;10;25;50
260105;696;117;139;326;76;38;190;58;24;50;20;38;372;59;43;222;48;0;134;0;72;54;8;0;0;0;0;0;0;0
260110;2032;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;1750;50;530;560;389;221;0;0;0;0;0;0;82;0;10;30;33;9;200;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
260120;1535;134;232;626;434;109;1164;120;180;430;350;84;76;7;20;43;6;0;92;0;22;30;30;10;203;7;10;123;48;15
260130;720;28;182;369;28;113;458;25;153;192;24;64;0;0;0;0;0;0;73;1;11;47;3;11;189;2;18;130;1;38
260140;2175;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;864;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;52;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;152;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;1107;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
260150;554;0;186;302;60;6;210;0;80;100;24;6;11;0;9;2;0;0;129;0;49;60;20;0;204;0;48;140;16;0
260160;1158;0;528;295;329;6;690;0;122;246;316;6;0;0;0;0;0;0;55;0;0;46;9;0;413;0;406;3;4;0
260170;2161;33;263;904;842;119;1637;33;195;787;524;98;0;0;0;0;0;0;82;0;10;26;35;11;442;0;58;91;283;10
260180;837;22;53;539;121;102;618;22;41;398;104;53;0;0;0;0;0;0;128;0;12;92;17;7;91;0;0;49;0;42
260190;2181;57;850;872;297;105;1163;46;447;450;121;99;0;0;0;0;0;0;195;0;43;111;41;0;791;11;360;279;135;6
260200;1781;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;810;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;0;0;0;0;0;0;192;0;Ignorado;Ignorado;Ignorado;Ignorado;779;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
260210;1390;10;494;524;247;115;1135;10;470;385;190;80;0;0;0;0;0;0;74;0;13;39;17;5;181;0;11;100;40;30
260220;1475;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;876;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;0;0;0;0;0;0;97;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;502;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
260230;1565;54;724;376;181;230;900;23;397;154;98;228;0;0;0;0;0;0;94;0;20;50;22;2;571;31;307;172;61;0
260240;555;0;234;234;54;33;408;0;180;186;23;19;0;0;0;0;0;0;95;0;48;27;18;2;52;0;6;21;13;12
260250;291;6;101;72;59;53;173;6;75;22;17;53;0;0;0;0;0;0;34;0;10;19;5;0;84;0;16;31;37;0
260260;1937;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;612;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;0;0;0;0;0;0;161;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado;1164;Ignorado;Ignorado;Ignorado;Ignorado;Ignorado
260270;456;3;152;166;103;32;336;3;134;114;63;22;0;0;0;0;0;0;58;0;18;30;10;0;62;0;0;22;30;10
260280;1334;230;368;616;104;16;1183;230;323;542;83;5;66;0;12;30;15;9;58;0;33;22;1;2;27;0;0;22;5;0
260290;6145;88;652;2948;1917;540;2743;65;251;997;941;489;0;0;0;0;0;0;405;16;39;233;97;20;2997;7;362;1718;879;31
260300;1675;449;565;409;168;84;759;150;300;159;98;52;0;0;0;0;0;0;91;0;15;50;20;6;825;299;250;200;50;26
260310;625;41;212;273;82;17;360;25;157;126;35;17;75;14;27;27;7;0;52;0;5;35;12;0;138;2;23;85;28;0
260320;955;41;123;255;380;156;436;41;98;72;147;78;0;0;0;0;0;0;41;0;2;8;20;11;478;0;23;175;213;67
260330;402;13;95;194;85;15;271;12;71;128;45;15;0;0;0;0;0;0;37;0;4;23;10;0;94;1;20;43;30;0
260340;500;6;263;72;143;16;312;0;145;45;106;16;0;0;0;0;0;0;47;0;0;27;20;0;141;6;118;0;17;0
260345;2862;17;432;1586;821;6;1269;11;178;591;483;6;0;0;0;0;0;0;337;5;12;247;73;0;1175;1;242;667;265;0
260350;683;5;203;290;85;100;445;5;128;162;50;100;0;0;0;0;0;0;94;0;30;44;20;0;144;0;45;84;15;0
260360;621;84;220;168;131;18;326;15;125;85;83;18;48;20;15;10;3;0;167;49;73;35;10;0;80;0;7;38;35;0
260370;769;91;99;446;86;47;454;80;89;209;43;33;0;0;0;0;0;0;112;6;7;79;10;10;203;5;3;158;33;4
260380;864;6;313;326;177;42;680;6;263;255;114;42;0;0;0;0;0;0;122;0;42;53;27;0;62;0;8;18;36;0
260390;816;35;245;322;116;98;472;7;130;184;53;98;0;0;0;0;0;0;21;0;0;12;9;0;323;28;115;126;54;0
