"","code_merge","code_muni","cand_reelec_2012","cand_sex_2012","cand_age_2012","cand_esc_2012","cand_reelec_2008","cand_sex_2008","cand_age_2008","cand_esc_2008","code_muni2","pop_2012","pop_2008","IDHM","UF.x","MUNICIPIO.x","log_to_brasilia","log_to_capital","Nome_UF","MicrorregiãoGeográfica_Nome","metropolitano","bur_escol_2008.x","bur_terc_2008.x","bur_espel_2008.x","bur_polit_2008.x","bur_escol_2008.y","bur_terc_2008.y","bur_espel_2008.y","bur_polit_2008.y","bur_consel_2008","bur_consel_2012","alinhamento_federal_2008","alinhamento_estadual_2008","alinhamento_politico_2008","alinhamento_ambos_2008","n_alinhado_2008","alinhamento_federal_2012","alinhamento_estadual_2012","alinhamento_politico_2012","alinhamento_ambos_2012","n_alinhado_2012","partido_pt_2012","competpol_NEP_2004","competpol_candvaga_2004","competpol_NEP_2008","competpol_candvaga_2008","municipio.x","Habilitado","inova7","UF.y","MUNICIPIO.y","municipio.y","rec_orcamento_2012","log_orcamento_2012","orcamento_proppop_2012"
"2365","PBmato grosso",250937,"Não","Masculino","27",0,"Não","Feminino","32",0,"2509370",2744,2673,0.565,"PB","Mato Grosso",7.32275478987322,5.77616514981682,"Paraíba","Catolé do Rocha",0,0.0150943396226415,0.343396226415094,133,0.154716981132075,0.0150943396226415,0.343396226415094,133,0.154716981132075,0,0,0,0,0,0,1,0,0,0,0,1,0,1.999272332,2,1.997937998,2,"mato grosso","Não",0,"PB","Mato Grosso","mato grosso",7949297.18,15.8885940776911,2896.9741909621
"2366","PBmatureia",250939,"Sim","Masculino","37",0,"Não","Masculino","34",0,"2509396",6076,5941,0.572,"PB","Maturéia",7.30688704038957,5.61677109766657,"Paraíba","Serra do Teixeira",0,0.237735849056604,0.192452830188679,165,0.184905660377358,0.237735849056604,0.192452830188679,165,0.184905660377358,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,"matureia","Não",0,"PB","Matureia","matureia",11639943.35,16.2699531334172,1915.72471198157
"2369","PBmonte horebe",250960,"Não","Feminino","32",0,"Sim","Masculino","56",0,"2509602",4568,4466,0.587,"PB","Monte Horebe",7.23946619850164,6.01834987588936,"Paraíba","Cajazeiras",0,0.149700598802395,0.580838323353293,0.344311377245509,0.0748502994011976,0.149700598802395,0.580838323353293,0.344311377245509,0.0748502994011976,1,0,0,0,0,0,1,0,0,0,0,1,0,1.327303131,2,1.932357436,2,"monte horebe","Não",0,"PB","Monte Horebe","monte horebe",9369156.23,16.0529335999998,2051.04120621716
"2373","PBnazarezinho",251000,"Não","Masculino","50",1,"Não","Masculino","56",0,"2510006",7252,7242,0.562,"PB","Nazarezinho",7.2704242229567,5.94727752221831,"Paraíba","Sousa",0,0.0581818181818182,0.138181818181818,199,0.138181818181818,0.0581818181818182,0.138181818181818,199,0.138181818181818,0,1,0,0,0,0,1,0,1,1,0,0,0,1.999965737,2,2.964866005,3,"nazarezinho","Não",0,"PB","Nazarezinho","nazarezinho",12884138.18,16.3715075143059,1776.63240209597
"2374","PBnova floresta",251010,"Sim","Masculino","52",0,"Não","Masculino","37",0,"2510105",10514,10310,0.601,"PB","Nova Floresta",7.40586641513117,5.10691470101789,"Paraíba","Curimataú Ocidental",0,0.218274111675127,0,0.944162436548223,0.0558375634517767,0.218274111675127,0,0.944162436548223,0.0558375634517767,0,1,0,0,0,0,1,0,0,0,0,1,0,1.915793868,2,2.052601586,3,"nova floresta","Sim",1,"PB","Nova Floresta","nova floresta",13516288.29,16.4194060561242,1285.55148278486
"2375","PBnova olinda",251020,"Sim","Feminino","75",1,"Não","Feminino","43",1,"2510204",6012,6461,0.573,"PB","Nova Olinda",7.25660770666372,5.8663830674861,"Paraíba","Piancó",0,0.167023554603854,0.299785867237687,260,0.143468950749465,0.167023554603854,0.299785867237687,260,0.143468950749465,0,0,0,1,1,0,0,0,0,0,0,1,0,1.981383273,2,2.925670835,3,"nova olinda","Não",0,"PB","Nova Olinda","nova olinda",11570506.1,16.2639698406505,1924.56854624085
"2380","PBpassagem",251070,"Não","Masculino","32",0,"Sim","Masculino","63",0,"2510709",2272,2183,0.62,"PB","Passagem",7.32990705370822,5.48566792336343,"Paraíba","Patos",0,0.0853242320819113,0.068259385665529,220,0.180887372013652,0.0853242320819113,0.068259385665529,220,0.180887372013652,0,0,0,0,0,0,1,0,0,0,0,1,0,1.521165885,2,1.400190972,2,"passagem","Não",0,"PB","Passagem","passagem",7497438.51,15.8300719881712,3299.92892165493
"2381","PBpatos",251080,"Não","Feminino","71",1,"Sim","Masculino","44",1,"2510808",102020,99977,0.701,"PB","Patos",7.32256327275992,5.58691152292479,"Paraíba","Patos",0,0.414235190097259,0.191423519009726,1544.01237842617,0.113616268788683,0.414235190097259,0.191423519009726,1544.01237842617,0.113616268788683,1,1,0,1,1,0,0,0,0,0,0,1,0,1.944623799,2,1.944972507,2,"patos","Não",0,"PB","Patos","patos",150685852.93,18.8307077834768,1477.02267133895
"2382","PBpaulista",251090,"Sim","Masculino","56",0,"Não","Masculino","52",0,"2510907",11867,11945,0.587,"PB","Paulista",7.32507649156183,5.73744288614881,"Paraíba","Sousa",0,0.192214111922141,0.262773722627737,259,0.10705596107056,0.192214111922141,0.262773722627737,259,0.10705596107056,0,0,0,0,0,0,1,0,0,0,0,1,0,1.968632749,2,1.055049229,3,"paulista","Não",0,"PB","Paulista","paulista",19221966.93,16.7715642939394,1619.78317434904
"2383","PBpedra branca",251100,"Não","Masculino","22",0,"Não","Masculino","59",0,"2511004",3726,3849,0.599,"PB","Pedra Branca",7.25785565775371,5.87270916387488,"Paraíba","Itaporanga",0,0.0769230769230769,0.170940170940171,130,0.273504273504274,0.0769230769230769,0.170940170940171,130,0.273504273504274,0,0,0,0,0,0,1,0,0,0,0,1,0,1.997776116,2,1.999928646,2,"pedra branca","Não",0,"PB","Pedra Branca","pedra branca",8956504.23,16.0078905559199,2403.78535426731
"2387","PBpianco",251130,"Não","Masculino","46",0,"Sim","Feminino","43",1,"2511301",15555,16321,0.621,"PB","Piancó",7.27768301543174,5.82419907646801,"Paraíba","Piancó",0,0.0578265204386839,0.515453639082752,311,0.174476570289133,0.0578265204386839,0.515453639082752,311,0.174476570289133,1,1,0,1,1,0,0,0,0,0,0,1,0,1.998921826,2,1.929432751,2,"pianco","Não",0,"PB","Pianco","pianco",28372974.58,17.1609476507776,1824.04208164577
"2391","PBpocinhos",251200,"Não","Masculino","48",1,"Não","Masculino","25",1,"2512002",17357,16397,0.591,"PB","Pocinhos",7.38667528889714,4.88476968224652,"Paraíba","Curimataú Ocidental",0,0.166666666666667,0.185534591194969,459,0.0927672955974843,0.166666666666667,0.185534591194969,459,0.0927672955974843,0,0,0,0,0,0,1,0,0,0,0,1,0,2.452191681,3,1.997301309,2,"pocinhos","Sim",1,"PB","Pocinhos","pocinhos",29947031.56,17.214940764425,1725.35758253154
"2392","PBpoco dantas",251203,"Não","Masculino","47",0,"Sim","Masculino","50",1,"2512036",3740,4029,0.525,"PB","Poço Dantas",7.28918039483028,6.01320157675077,"Paraíba","Cajazeiras",0,0.0884615384615385,0.0461538461538462,175,0.280769230769231,0.0884615384615385,0.0461538461538462,175,0.280769230769231,0,1,0,1,1,0,0,0,0,0,0,1,0,2.027748898,3,2.021611987,3,"poco dantas","Não",0,"PB","Poco Dantas","poco dantas",16230681,16.6024138979451,4339.75427807487
"2393","PBpoco de jose de moura",251207,"Não","Feminino","48",0,"Não","Masculino","71",0,"2512077",4046,4066,0.612,"PB","Poço de José de Moura",7.27884286008737,6.0095745662803,"Paraíba","Cajazeiras",0,0.118320610687023,0.431297709923664,87,0.236641221374046,0.118320610687023,0.431297709923664,87,0.236641221374046,0,0,0,0,0,0,1,0,0,0,0,1,0,1.648610412,2,1.160626976,2,"poco de jose de moura","Não",0,"PB","Poco de Jose de Moura","poco de jose de moura",12624871.5,16.3511793548561,3120.33403361345
"2394","PBpombal",251210,"Sim","Feminino","35",1,"Não","Feminino","31",1,"2512101",32134,32424,0.634,"PB","Pombal",7.30664548639102,5.78895048702608,"Paraíba","Sousa",0,0.259389671361502,0.203051643192488,614,0.0762910798122066,0.259389671361502,0.203051643192488,614,0.0762910798122066,1,1,0,0,0,0,1,0,0,0,0,1,0,1.602396098,2,1.996995837,2,"pombal","Sim",1,"PB","Pombal","pombal",49732828.1,17.722175798167,1547.6700099583
"2396","PBprincesa isabel",251230,"Sim","Masculino","55",0,"Sim","Masculino","27",1,"2512309",21744,19867,0.606,"PB","Princesa Isabel",7.24619700345971,5.86357435580206,"Paraíba","Serra do Teixeira",0,0.0868621064060803,0.343105320304017,540,0.0705754614549403,0.0868621064060803,0.343105320304017,540,0.0705754614549403,0,0,0,1,1,0,0,0,0,0,0,1,0,2.011120049,3,2.024449357,3,"princesa isabel","Não",0,"PB","Princesa Isabel","princesa isabel",29689832.31,17.2063151986944,1365.42643073951
"2398","PBqueimadas",251250,"Não","Masculino","36",0,"Sim","Masculino","41",0,"2512507",41538,39956,0.608,"PB","Queimadas",7.38382174205162,4.76490524410925,"Paraíba","Campina Grande",0,0.289449112978525,0.11671335200747,822,0.11577964519141,0.289449112978525,0.11671335200747,822,0.11577964519141,0,1,0,0,0,0,1,0,0,0,0,1,0,2.508245655,3,1.469577631,3,"queimadas","Sim",1,"PB","Queimadas","queimadas",53789488.08,17.8005886171935,1294.94650873899
"2399","PBquixaba",251260,"Sim","Masculino","48",0,"Não","Masculino","44",0,"2512606",1759,1472,0.622,"PB","Quixabá",7.32943488539768,5.53113398255793,"Paraíba","Patos",0,0.132911392405063,0.0569620253164557,110,0.246835443037975,0.132911392405063,0.0569620253164557,110,0.246835443037975,0,0,0,0,0,0,1,0,0,0,0,1,0,2.216004834,4,2.82097342,4,"quixaba","Não",0,"PB","Quixaba","quixaba",8905095.64,16.0021342146819,5062.58990335418
"2404","PBriacho dos cavalos",251280,"Não","Masculino","46",0,"Sim","Masculino","47",0,"2512804",8352,8285,0.568,"PB","Riacho dos Cavalos",7.3312371068771,5.75820752663427,"Paraíba","Catolé do Rocha",0,0.12962962962963,0.570987654320988,103,0.111111111111111,0.12962962962963,0.570987654320988,103,0.111111111111111,0,0,0,0,0,0,1,0,0,0,0,1,0,1.832468947,2,1.904951675,2,"riacho dos cavalos","Não",0,"PB","Riacho dos Cavalos","riacho dos cavalos",12311914.01,16.3260779702334,1474.12763529693
"2405","PBrio tinto",251290,"Não","Feminino","50",0,"Sim","Feminino","42",1,"2512903",23431,23669,0.585,"PB","Rio Tinto",7.44943983033411,3.74289404242017,"Paraíba","Litoral Norte",0,0.211589113257243,0.230904302019315,791,0.0746268656716418,0.211589113257243,0.230904302019315,791,0.0746268656716418,1,1,0,1,1,0,0,0,0,0,0,1,0,1.983732118,2,1.948726419,2,"rio tinto","Não",0,"PB","Rio Tinto","rio tinto",32720376.61,17.3035085797182,1396.45668601425
"2406","PBsalgadinho",251300,"Sim","Feminino","37",0,"Não","Feminino","32",0,"2513000",3612,3456,0.563,"PB","Salgadinho",7.34279860661906,5.38770092768272,"Paraíba","Seridó Ocidental Paraibano",0,0.20627802690583,0.174887892376682,167,0.0762331838565022,0.20627802690583,0.174887892376682,167,0.0762331838565022,0,0,0,0,0,0,1,0,0,0,0,1,0,1.933378234,2,1.661829331,3,"salgadinho","Não",0,"PB","Salgadinho","salgadinho",9845022.22,16.1024765270361,2725.64291805094
"2409","PBsanta cruz",251320,"Sim","Masculino","48",1,"Não","Masculino","44",1,"2513208",6471,6664,0.618,"PB","Santa Cruz",7.3049865821632,5.88351735555339,"Paraíba","Sousa",0,0.0801526717557252,0.16793893129771,188,0.114503816793893,0.0801526717557252,0.16793893129771,188,0.114503816793893,0,0,0,1,1,0,0,0,0,0,0,1,0,1.986395201,2,2.549265563,4,"santa cruz","Não",0,"PB","Santa Cruz","santa cruz",11626766.2,16.2688204290801,1796.74952866636
"2411","PBsanta luzia",251340,"Sim","Masculino","60",1,"Não","Masculino","56",1,"2513406",14826,14695,0.682,"PB","Santa Luzia",7.34942373205051,5.43162373385626,"Paraíba","Seridó Ocidental Paraibano",0,0.107913669064748,0.287769784172662,318,0.140287769784173,0.107913669064748,0.287769784172662,318,0.140287769784173,0,0,0,0,0,0,1,0,0,0,0,1,0,1.971695588,2,1.969288213,2,"santa luzia","Não",0,"PB","Santa Luzia","santa luzia",23849712.45,16.9872827186222,1608.64106636989
"2413","PBsanta teresinha",251380,"Não","Masculino","59",0,"Não","Masculino","44",1,"2513802",4559,4777,0.627,"PB","Santa Teresinha",7.30856958887487,5.65483729847303,"Paraíba","Patos",0,0.113564668769716,0.485804416403785,119,0.138801261829653,0.113564668769716,0.485804416403785,119,0.138801261829653,0,0,0,0,0,0,1,0,0,0,0,1,0,2.11527117,6,3.064627111,4,"santa teresinha","Não",0,"PB","Santa Teresinha","santa teresinha",9331929.57,16.0489523649454,2046.92466988375
"2414","PBsantana de mangueira",251350,"Sim","Feminino","38",1,"Não","Feminino","34",1,"2513505",5265,5770,0.535,"PB","Santana de Mangueira",7.23564795909531,5.95503393799189,"Paraíba","Itaporanga",0,0.21474358974359,0.221153846153846,201,0.134615384615385,0.21474358974359,0.221153846153846,201,0.134615384615385,0,0,0,1,1,0,0,0,0,0,0,1,0,2.255047129,3,3.976761499,4,"santana de mangueira","Não",0,"PB","Santana de Mangueira","santana de mangueira",10496409.7,16.1665438233219,1993.62007597341
"2415","PBsantana dos garrotes",251360,"Não","Masculino","40",1,"Não","Masculino","56",1,"2513604",7173,7829,0.594,"PB","Santana dos Garrotes",7.26482814373988,5.84580273467663,"Paraíba","Piancó",0,0.068870523415978,0.31129476584022,166,0.231404958677686,0.068870523415978,0.31129476584022,166,0.231404958677686,0,0,0,0,0,0,1,0,0,0,0,1,0,1.79598085,2,1.998037658,2,"santana dos garrotes","Não",0,"PB","Santana dos Garrotes","santana dos garrotes",11672916.22,16.2727818633624,1627.34089223477
"2419","PBsao bento",251390,"Não","Masculino","39",0,"Sim","Masculino","47",0,"2513901",31582,29992,0.58,"PB","São Bento",7.33957016241308,5.6841918248912,"Paraíba","Catolé do Rocha",0,0.180041152263374,0.159465020576132,760,0.058641975308642,0.180041152263374,0.159465020576132,760,0.058641975308642,0,0,0,0,0,0,1,0,0,0,0,1,0,1.930124012,2,1.849702517,2,"sao bento","Não",0,"PB","Sao Bento","sao bento",47384172.63,17.6737988201452,1500.35376575264
"2420","PBsao francisco",251398,"Não","Masculino","35",1,"Sim","Masculino","45",1,"2513984",3349,3540,0.58,"PB","São Francisco",7.2987698119775,5.88868403371354,"Paraíba","Sousa",0,0.0853080568720379,0.421800947867299,84,0.180094786729858,0.0853080568720379,0.421800947867299,84,0.180094786729858,0,0,0,1,1,0,0,0,0,0,0,1,0,1.989432565,2,1.634802975,2,"sao francisco","Não",0,"PB","Sao Francisco","sao francisco",9819366.74,16.0998671914896,2932.02948342789
"2421","PBsao joao do cariri",251400,"Não","Masculino","61",0,"Não","Masculino","38",0,"2514008",4309,4565,0.622,"PB","São João do Cariri",7.34717082645985,5.22977082401293,"Paraíba","Cariri Oriental",0,0.136029411764706,0.102941176470588,180,0.235294117647059,0.136029411764706,0.102941176470588,180,0.235294117647059,1,1,0,1,1,0,0,0,0,0,0,1,0,1.94906989,2,1.947475839,2,"sao joao do cariri","Não",0,"PB","Sao Joao do Cariri","sao joao do cariri",8388064.74,15.942320389143,1946.63837085171
"2422","PBsao joao do rio do peixe",250070,"Não","Masculino","51",0,"Sim","Masculino","39",1,"2500700",17646,18276,0.608,"PB","São João do Rio do Peixe",7.27379325263361,5.9868539345503,"Paraíba","Cajazeiras",0,0.049490538573508,0.387190684133916,335,0.125181950509461,0.049490538573508,0.387190684133916,335,0.125181950509461,0,0,0,0,0,0,1,0,0,0,0,1,0,2.979244065,5,2.046702725,3,"sao joao do rio do peixe","Não",0,"PB","Sao Joao do Rio do Peixe","sao joao do rio do peixe",25994975,17.0734138080761,1473.13697155163
"2424","PBsao jose da lagoa tapada",251420,"Sim","Masculino","25",0,"Não","Masculino","22",1,"2514206",7560,8029,0.53,"PB","São José da Lagoa Tapada",7.27808359005448,5.89877343455082,"Paraíba","Sousa",0,0.214105793450882,0.19647355163728,277,0.105793450881612,0.214105793450882,0.19647355163728,277,0.105793450881612,1,1,0,0,0,0,1,0,0,0,0,1,0,1.979835208,2,1.826061001,2,"sao jose da lagoa tapada","Não",0,"PB","Sao Jose da Lagoa Tapada","sao jose da lagoa tapada",15056174.13,16.5272987062293,1991.55742460317
"2426","PBsao jose de espinharas",251440,"Não","Masculino","52",1,"Não","Masculino","62",1,"2514404",4708,5055,0.577,"PB","São José de Espinharas",7.3285949241965,5.61119192663184,"Paraíba","Patos",0,0.0977443609022556,0.131578947368421,197,0.12781954887218,0.0977443609022556,0.131578947368421,197,0.12781954887218,0,0,0,1,1,0,0,0,0,0,0,1,0,2.458433027,3,2.762962225,3,"sao jose de espinharas","Não",0,"PB","Sao Jose de Espinharas","sao jose de espinharas",11147755.17,16.2267487055559,2367.83244902294
"2427","PBsao jose de piranhas",251450,"Sim","Masculino","32",0,"Não","Masculino","28",0,"2514503",19281,19424,0.591,"PB","São José de Piranhas",7.24940693635897,5.99525734534668,"Paraíba","Cajazeiras",0,0.0886426592797784,0.137119113573407,537,0.119113573407202,0.0886426592797784,0.137119113573407,537,0.119113573407202,0,0,0,0,0,0,1,0,0,0,0,1,0,2.389777099,3,1.980201102,3,"sao jose de piranhas","Não",0,"PB","Sao Jose de Piranhas","sao jose de piranhas",26357080.09,17.0872474909775,1366.9975670349
"2428","PBsao jose de princesa",251455,"Sim","Masculino","66",0,"Não","Masculino","62",0,"2514552",4106,4780,0.565,"PB","São José de Princesa",7.24011191526966,5.89420997820375,"Paraíba","Serra do Teixeira",0,0.171673819742489,0.128755364806867,155,0.206008583690987,0.171673819742489,0.128755364806867,155,0.206008583690987,0,0,0,0,0,0,1,0,0,0,0,1,0,1.36181972,2,1.377672896,2,"sao jose de princesa","Não",0,"PB","Sao Jose de Princesa","sao jose de princesa",8530989.77,15.9592159467341,2077.68869215782
"2429","PBsao jose do bonfim",251460,"Não","Feminino","58",1,"Não","Masculino","26",0,"2514602",3303,3266,0.578,"PB","São José do Bonfim",7.31425984666496,5.59816266612562,"Paraíba","Patos",0,0.219653179190751,0.0635838150289017,104,0.335260115606936,0.219653179190751,0.0635838150289017,104,0.335260115606936,1,1,0,0,0,0,1,0,0,0,0,1,0,2.00476231,3,2.969307595,3,"sao jose do bonfim","Não",0,"PB","Sao Jose do Bonfim","sao jose do bonfim",8315621.55,15.9336464182665,2517.59659400545
"2431","PBsao jose do sabugi",251470,"Não","Feminino","45",1,"Não","Feminino","41",1,"2514701",4027,4098,0.617,"PB","São José do Sabugi",7.3603011545654,5.3798512695293,"Paraíba","Seridó Ocidental Paraibano",0,0.223140495867769,0.12396694214876,183,0.119834710743802,0.223140495867769,0.12396694214876,183,0.119834710743802,0,0,0,0,0,0,1,0,0,0,0,1,0,1.99853181,2,1,1,"sao jose do sabugi","Não",0,"PB","Sao Jose do Sabugi","sao jose do sabugi",9425783.99,16.0589594698018,2340.64663272908
"2432","PBsao jose dos cordeiros",251480,"Sim","Masculino","56",1,"Não","Masculino","51",1,"2514800",3709,4088,0.556,"PB","São José dos Cordeiros",7.33170842520243,5.37865233920031,"Paraíba","Cariri Ocidental",0,0.223880597014925,0.242537313432836,189,0.0522388059701493,0.223880597014925,0.242537313432836,189,0.0522388059701493,1,0,0,1,1,0,0,0,0,0,0,1,0,1.992290067,2,2.008497691,3,"sao jose dos cordeiros","Sim",1,"PB","Sao Jose dos Cordeiros","sao jose dos cordeiros",8111246.78,15.9087621479379,2186.90935022917
"2433","PBsao mamede",251490,"Sim","Masculino","55",1,"Não","Masculino","51",1,"2514909",7708,8006,0.641,"PB","São Mamede",7.33725587325128,5.51068304469037,"Paraíba","Seridó Ocidental Paraibano",0,0.222527472527473,0.208791208791209,240,0.131868131868132,0.222527472527473,0.208791208791209,240,0.131868131868132,0,0,0,0,0,0,1,0,0,0,0,1,0,1.970331444,2,1.969957489,2,"sao mamede","Não",0,"PB","Sao Mamede","sao mamede",13153687.63,16.3922127054123,1706.49813570317
"2445","PBsolanea",251600,"Não","Masculino","42",1,"Não","Masculino","54",1,"2516003",26323,28149,0.595,"PB","Solânea",7.41845689505949,4.59905150497991,"Paraíba","Curimataú Oriental",0,0.15530303030303,0.392992424242424,438.073863636364,0.118371212121212,0.15530303030303,0.392992424242424,438.073863636364,0.118371212121212,1,1,0,1,1,0,0,0,0,0,0,1,0,1.970823669,2,1.993406712,2,"solanea","Sim",1,"PB","Solanea","solanea",30184726.34,17.2228466040791,1146.7054036394
"2448","PBsousa",251620,"Não","Masculino","38",1,"Não","Masculino","37",1,"2516201",66457,65568,0.668,"PB","Sousa",7.28387396229507,5.92382789839217,"Paraíba","Sousa",0,0.222502099076406,0.315281276238455,1279,0.147774979009236,0.222502099076406,0.315281276238455,1279,0.147774979009236,0,1,0,0,0,0,1,0,0,0,0,1,0,1.451316421,2,2.015944903,4,"sousa","Não",0,"PB","Sousa","sousa",79054616.16,18.1856495153607,1189.5604098891
"2451","PBtavares",251660,"Não","Masculino","36",1,"Sim","Masculino","39",1,"2516607",14182,14414,0.586,"PB","Tavares",7.25819381690309,5.82153588024399,"Paraíba","Serra do Teixeira",0,0.221169036334913,0.17219589257504,437,0.137440758293839,0.221169036334913,0.17219589257504,437,0.137440758293839,0,0,0,0,0,0,1,0,0,0,0,1,0,1.993754854,2,1.877366601,2,"tavares","Não",0,"PB","Tavares","tavares",21537023.81,16.8852840497654,1518.6168248484
"2452","PBteixeira",251670,"Não","Masculino","44",0,"Não","Masculino","44",0,"2516706",14352,14064,0.605,"PB","Teixeira",7.31445961892525,5.57617635005106,"Paraíba","Serra do Teixeira",0,0.270049099836334,0.0818330605564648,514,0.0769230769230769,0.270049099836334,0.0818330605564648,514,0.0769230769230769,1,1,0,0,0,0,1,0,0,0,0,1,0,1.969038536,2,1.936346308,2,"teixeira","Não",0,"PB","Teixeira","teixeira",21413878.28,16.8795497875523,1492.04837513935
"2454","PBtriunfo",251680,"Não","Masculino","44",1,"Não","Masculino","58",0,"2516805",9246,9891,0.609,"PB","Triunfo",7.27409833573645,6.03193447966169,"Paraíba","Cajazeiras",0,0.0530503978779841,0.26790450928382,240,0.0954907161803713,0.0530503978779841,0.26790450928382,240,0.0954907161803713,0,0,0,1,1,0,0,0,0,0,0,1,0,1.886914709,2,1.852090987,2,"triunfo","Não",0,"PB","Triunfo","triunfo",13137611.42,16.390989775197,1420.89675751676
"2455","PBuirauna",251690,"Não","Masculino","52",1,"Não","Feminino","44",1,"2516904",14721,14855,0.636,"PB","Uiraúna",7.28726647940159,5.98499365597767,"Paraíba","Cajazeiras",0,0.0985074626865672,0.223880597014925,395,0.186567164179104,0.0985074626865672,0.223880597014925,395,0.186567164179104,0,0,0,1,1,0,0,0,0,0,0,1,0,1.932993734,2,2.038602094,4,"uirauna","Não",0,"PB","Uirauna","uirauna",20932671.1,16.8568217069196,1421.95986006385
"2457","PBvarzea",251710,"Sim","Masculino","49",1,"Não","Masculino","45",1,"2517100",2573,2522,0.707,"PB","Várzea",7.35016286601202,5.47256474807442,"Paraíba","Seridó Ocidental Paraibano",0,0.0956175298804781,0.167330677290837,0.613545816733068,0.219123505976096,0.0956175298804781,0.167330677290837,0.613545816733068,0.219123505976096,0,0,0,0,0,0,1,0,0,0,0,1,0,1.947035946,2,1.636620121,2,"varzea","Não",0,"PB","Varzea","varzea",8435372.56,15.947944441333,3278.4191838321
"2458","PBvieiropolis",251720,"Não","Masculino","55",0,"Sim","Masculino","43",1,"2517209",5102,4890,0.571,"PB","Vieirópolis",7.29610135572732,5.94193285807693,"Paraíba","Sousa",0,0.123636363636364,0.312727272727273,143,0.167272727272727,0.123636363636364,0.312727272727273,143,0.167272727272727,0,0,0,0,0,0,1,0,0,0,0,1,0,1.999858935,2,1.993314561,2,"vieiropolis","Não",0,"PB","Vieiropolis","vieiropolis",9494018.63,16.0661725403834,1860.84253822031
"2459","PBvista serrana",250550,"Sim","Masculino","46",0,"Não","Masculino","42",0,"2505501",3572,3344,0.566,"PB","Vista Serrana",7.3209372024013,5.70847146414233,"Paraíba","Sousa",0,0.174603174603175,0.0105820105820106,132,0.291005291005291,0.174603174603175,0.0105820105820106,132,0.291005291005291,0,0,0,1,1,0,0,0,0,0,0,1,0,1.986903306,2,1.981601191,2,"vista serrana","Não",0,"PB","Vista Serrana","vista serrana",8676676.12,15.9761490778141,2429.08066069429
"2460","PBzabele",251740,"Sim","Feminino","44",1,"Não","Feminino","41",1,"2517407",2109,2080,0.623,"PB","Zabelê",7.28347570090674,5.59292539907055,"Paraíba","Cariri Ocidental",0,0.132867132867133,0.545454545454545,49,0.111888111888112,0.132867132867133,0.545454545454545,49,0.111888111888112,0,0,0,0,0,0,1,0,0,0,0,1,0,1.570791075,2,1.969689319,2,"zabele","Não",0,"PB","Zabele","zabele",8657487.94,15.9739351622459,4105.02036036036
"2463","PEafranio",260020,"Não","Feminino","51",1,"Não","Masculino","41",1,"2600203",17975,17233,0.588,"PE","Afrânio",7.0065140510054,6.51588237689341,"Pernambuco","Petrolina",0,0.0613931523022432,0.334120425029516,333,0.272727272727273,0.0613931523022432,0.334120425029516,333,0.272727272727273,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1.862747056,3,"afranio","Não",0,"PE","Afranio","afranio",36419172.62,17.4106059142682,2026.10139749652
"2466","PEalagoinha",260060,"Sim","Masculino","43",0,"Não","Masculino","39",0,"2600609",13741,14704,0.599,"PE","Alagoinha",7.28566417831926,5.36363683266868,"Pernambuco","Vale do Ipojuca",0,0.13102119460501,0,292,0.4373795761079,0.13102119460501,0,292,0.4373795761079,0,0,0,0,0,0,1,0,0,0,0,1,0,1.999072004,2,1.815365116,2,"alagoinha","Sim",1,"PE","Alagoinha","alagoinha",25785111.22,17.0653077988184,1876.50907648643
"2470","PEarcoverde",260120,"Não","Feminino","61",1,"Sim","Masculino","43",1,"2601201",69880,67458,0.667,"PE","Arcoverde",7.27052859002272,5.49120787469123,"Pernambuco","Sertão do Moxotó",0,0.286644951140065,0.132247557003257,1164.04951140065,0.0599348534201954,0.286644951140065,0.132247557003257,1164.04951140065,0.0599348534201954,0,1,0,0,0,0,1,0,0,0,0,1,0,2.260204825,4,1.596669142,2,"arcoverde","Não",0,"PE","Arcoverde","arcoverde",90967311.63,18.3260107870916,1301.76461977676
"2476","PEbezerros",260190,"Não","Masculino","68",1,"Não","Feminino","47",0,"2601904",58864,58310,0.606,"PE","Bezerros",7.35425995793911,4.63249348163698,"Pernambuco","Vale do Ipojuca",0,0.10087116001834,0.362677670793214,1163,0.0894085281980743,0.10087116001834,0.362677670793214,1163,0.0894085281980743,1,1,1,0,1,0,0,0,0,0,0,1,0,1.989949409,2,2.012037233,3,"bezerros","Sim",1,"PE","Bezerros","bezerros",66659511.89,18.0151083084348,1132.43258850911
"2484","PEbuique",260280,"Sim","Masculino","30",0,"Não","Masculino","26",0,"2602803",53304,52466,0.527,"PE","Buíque",7.25489187719018,5.5536182826613,"Pernambuco","Vale do Ipanema",0,0.0839580209895052,0.02023988005997,1183.04947526237,0.0434782608695652,0.0839580209895052,0.02023988005997,1183.04947526237,0.0434782608695652,0,0,0,0,0,0,1,0,0,0,0,1,0,2.126311516,3,2.174180565,4,"buique","Não",0,"PE","Buique","buique",65816495.66,18.002381058798,1234.73839974486
